,Splicing Gene,phenotype,Expression Gene,Pearson R,event_id,modality,gene_name,Correlation Direction,gene_type
15622,BRD8-event1,iPSC,ENSG00000089159,0.507798302892,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,PXN,(+) Positive,protein_coding
15649,BRD8-event1,iPSC,ENSG00000090013,0.649541203114,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,BLVRB,(+) Positive,protein_coding
15760,BRD8-event1,iPSC,ENSG00000094804,-0.62222967709,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,CDC6,(-) Negative,protein_coding
15828,BRD8-event1,iPSC,ENSG00000099624,-0.543600520998,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,ATP5D,(-) Negative,protein_coding
15943,BRD8-event1,iPSC,ENSG00000100387,-0.518475321144,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,RBX1,(-) Negative,protein_coding
16080,BRD8-event1,iPSC,ENSG00000101220,-0.533360715224,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,C20orf27,(-) Negative,protein_coding
16106,BRD8-event1,iPSC,ENSG00000101413,0.5623615564,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,RPRD1B,(+) Positive,protein_coding
16142,BRD8-event1,iPSC,ENSG00000101782,-0.571908363799,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,RIOK3,(-) Negative,protein_coding
16177,BRD8-event1,iPSC,ENSG00000102119,-0.507216905072,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,EMD,(-) Negative,protein_coding
16217,BRD8-event1,iPSC,ENSG00000102710,0.50900980702,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,SUPT20H,(+) Positive,protein_coding
16379,BRD8-event1,iPSC,ENSG00000104490,0.550070408356,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,NCALD,(+) Positive,protein_coding
16440,BRD8-event1,iPSC,ENSG00000104980,-0.64536864728,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,TIMM44,(-) Negative,protein_coding
16445,BRD8-event1,iPSC,ENSG00000105058,-0.554713430002,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,FAM32A,(-) Negative,protein_coding
16454,BRD8-event1,iPSC,ENSG00000105171,-0.533077296826,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,POP4,(-) Negative,protein_coding
16457,BRD8-event1,iPSC,ENSG00000105185,-0.551139789207,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,PDCD5,(-) Negative,protein_coding
16524,BRD8-event1,iPSC,ENSG00000105647,-0.526086991576,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,PIK3R2,(-) Negative,protein_coding
16727,BRD8-event1,iPSC,ENSG00000107779,0.650210800934,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,BMPR1A,(+) Positive,protein_coding
16752,BRD8-event1,iPSC,ENSG00000107960,0.572300461864,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,OBFC1,(+) Positive,protein_coding
16897,BRD8-event1,iPSC,ENSG00000109606,-0.545251402467,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,DHX15,(-) Negative,protein_coding
16946,BRD8-event1,iPSC,ENSG00000110104,-0.661715852108,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,CCDC86,(-) Negative,protein_coding
16982,BRD8-event1,iPSC,ENSG00000110721,0.558978150011,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,CHKA,(+) Positive,protein_coding
17026,BRD8-event1,iPSC,ENSG00000111275,0.62807457046,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,ALDH2,(+) Positive,protein_coding
17105,BRD8-event1,iPSC,ENSG00000111961,0.594196389517,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,SASH1,(+) Positive,protein_coding
17162,BRD8-event1,iPSC,ENSG00000112514,-0.563001246727,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,CUTA,(-) Negative,protein_coding
17257,BRD8-event1,iPSC,ENSG00000113712,0.53529598455,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,CSNK1A1,(+) Positive,protein_coding
17374,BRD8-event1,iPSC,ENSG00000115239,-0.500401331661,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,GPR75-ASB3,(-) Negative,protein_coding
17419,BRD8-event1,iPSC,ENSG00000115568,-0.503170947046,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,ZNF142,(-) Negative,protein_coding
17441,BRD8-event1,iPSC,ENSG00000115839,-0.559579867432,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,RAB3GAP1,(-) Negative,protein_coding
17526,BRD8-event1,iPSC,ENSG00000116750,0.508134122401,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,UCHL5,(+) Positive,protein_coding
17654,BRD8-event1,iPSC,ENSG00000118263,-0.564784943562,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,KLF7,(-) Negative,protein_coding
17770,BRD8-event1,iPSC,ENSG00000119778,0.520608514594,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,ATAD2B,(+) Positive,protein_coding
17777,BRD8-event1,iPSC,ENSG00000119862,-0.560276692884,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,LGALSL,(-) Negative,protein_coding
17954,BRD8-event1,iPSC,ENSG00000122376,0.576213570273,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,FAM35A,(+) Positive,protein_coding
18061,BRD8-event1,iPSC,ENSG00000123700,0.717678310462,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,KCNJ2,(+) Positive,protein_coding
18086,BRD8-event1,iPSC,ENSG00000124164,-0.630425933268,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,VAPB,(-) Negative,protein_coding
18090,BRD8-event1,iPSC,ENSG00000124181,-0.585135796269,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,PLCG1,(-) Negative,protein_coding
18151,BRD8-event1,iPSC,ENSG00000124782,-0.605530581466,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,RREB1,(-) Negative,protein_coding
18266,BRD8-event1,iPSC,ENSG00000126067,-0.59193068318,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,PSMB2,(-) Negative,protein_coding
18270,BRD8-event1,iPSC,ENSG00000126107,-0.52431205741,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,HECTD3,(-) Negative,protein_coding
18287,BRD8-event1,iPSC,ENSG00000126456,0.574069053858,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,IRF3,(+) Positive,protein_coding
18302,BRD8-event1,iPSC,ENSG00000126768,-0.646089096435,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,TIMM17B,(-) Negative,protein_coding
18310,BRD8-event1,iPSC,ENSG00000126858,-0.501674618956,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,RHOT1,(-) Negative,protein_coding
18345,BRD8-event1,iPSC,ENSG00000127527,-0.566848138454,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,EPS15L1,(-) Negative,protein_coding
18405,BRD8-event1,iPSC,ENSG00000128563,-0.584880534121,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,PRKRIP1,(-) Negative,protein_coding
18436,BRD8-event1,iPSC,ENSG00000128849,-0.60816432696,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,CGNL1,(-) Negative,protein_coding
18563,BRD8-event1,iPSC,ENSG00000130414,0.519487200001,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,NDUFA10,(+) Positive,protein_coding
18586,BRD8-event1,iPSC,ENSG00000130640,-0.609599589592,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,TUBGCP2,(-) Negative,protein_coding
18951,BRD8-event1,iPSC,ENSG00000134248,-0.616432016835,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,LAMTOR5,(-) Negative,protein_coding
19031,BRD8-event1,iPSC,ENSG00000134900,-0.500643171608,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,TPP2,(-) Negative,protein_coding
19066,BRD8-event1,iPSC,ENSG00000135148,0.621262341773,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,TRAFD1,(+) Positive,protein_coding
19072,BRD8-event1,iPSC,ENSG00000135241,0.526205550297,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,PNPLA8,(+) Positive,protein_coding
19140,BRD8-event1,iPSC,ENSG00000135775,-0.551255896821,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,COG2,(-) Negative,protein_coding
19142,BRD8-event1,iPSC,ENSG00000135778,-0.539195152237,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,NTPCR,(-) Negative,protein_coding
19210,BRD8-event1,iPSC,ENSG00000136206,-0.529554784024,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,SPDYE1,(-) Negative,protein_coding
19398,BRD8-event1,iPSC,ENSG00000137801,-0.529576188944,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,THBS1,(-) Negative,protein_coding
19413,BRD8-event1,iPSC,ENSG00000137845,0.774853263602,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,ADAM10,(+) Positive,protein_coding
19461,BRD8-event1,iPSC,ENSG00000138231,0.505762640548,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,DBR1,(+) Positive,protein_coding
19525,BRD8-event1,iPSC,ENSG00000138758,0.582164413495,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,SEPT11,(+) Positive,protein_coding
19575,BRD8-event1,iPSC,ENSG00000139289,0.519887136359,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,PHLDA1,(+) Positive,protein_coding
19634,BRD8-event1,iPSC,ENSG00000139926,-0.684832801719,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,FRMD6,(-) Negative,protein_coding
19642,BRD8-event1,iPSC,ENSG00000140006,-0.547349481831,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,WDR89,(-) Negative,protein_coding
19677,BRD8-event1,iPSC,ENSG00000140451,-0.535845686817,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,PIF1,(-) Negative,protein_coding
19713,BRD8-event1,iPSC,ENSG00000140859,0.63296534801,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,KIFC3,(+) Positive,protein_coding
19726,BRD8-event1,iPSC,ENSG00000140988,-0.555196535493,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,RPS2,(-) Negative,protein_coding
19821,BRD8-event1,iPSC,ENSG00000141965,0.522570353118,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,FEM1A,(+) Positive,protein_coding
19825,BRD8-event1,iPSC,ENSG00000142002,0.514167916072,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,DPP9,(+) Positive,protein_coding
19933,BRD8-event1,iPSC,ENSG00000143375,0.589672919082,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,CGN,(+) Positive,protein_coding
19969,BRD8-event1,iPSC,ENSG00000143575,-0.53954766289,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,HAX1,(-) Negative,protein_coding
20008,BRD8-event1,iPSC,ENSG00000143870,0.546753815833,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,PDIA6,(+) Positive,protein_coding
20117,BRD8-event1,iPSC,ENSG00000145016,-0.543590956179,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,KIAA0226,(-) Negative,protein_coding
20146,BRD8-event1,iPSC,ENSG00000145362,-0.501804021162,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,ANK2,(-) Negative,protein_coding
20170,BRD8-event1,iPSC,ENSG00000145687,-0.502485589985,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,SSBP2,(-) Negative,protein_coding
20261,BRD8-event1,iPSC,ENSG00000146830,0.654620008183,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,GIGYF1,(+) Positive,protein_coding
20326,BRD8-event1,iPSC,ENSG00000147536,-0.536827665619,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,GINS4,(-) Negative,protein_coding
20367,BRD8-event1,iPSC,ENSG00000148154,0.583107434338,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,UGCG,(+) Positive,protein_coding
20557,BRD8-event1,iPSC,ENSG00000150967,-0.522028101331,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,ABCB9,(-) Negative,protein_coding
20601,BRD8-event1,iPSC,ENSG00000151491,0.550486563473,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,EPS8,(+) Positive,protein_coding
20680,BRD8-event1,iPSC,ENSG00000152382,0.547940903243,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,TADA1,(+) Positive,protein_coding
20827,BRD8-event1,iPSC,ENSG00000154370,0.556927281662,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,TRIM11,(+) Positive,protein_coding
20889,BRD8-event1,iPSC,ENSG00000155304,0.557901467579,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,HSPA13,(+) Positive,protein_coding
21003,BRD8-event1,iPSC,ENSG00000156958,0.548926692562,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,GALK2,(+) Positive,protein_coding
21031,BRD8-event1,iPSC,ENSG00000157259,0.511182347132,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,GATAD1,(+) Positive,protein_coding
21062,BRD8-event1,iPSC,ENSG00000157778,-0.5391380515,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,PSMG3,(-) Negative,protein_coding
21153,BRD8-event1,iPSC,ENSG00000159110,0.543280467539,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,IFNAR2,(+) Positive,protein_coding
21187,BRD8-event1,iPSC,ENSG00000159461,0.527138451997,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,AMFR,(+) Positive,protein_coding
21189,BRD8-event1,iPSC,ENSG00000159579,-0.56916386465,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,RSPRY1,(-) Negative,protein_coding
21221,BRD8-event1,iPSC,ENSG00000160094,-0.536664284507,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,ZNF362,(-) Negative,protein_coding
21379,BRD8-event1,iPSC,ENSG00000162174,0.737891844067,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,ASRGL1,(+) Positive,protein_coding
21382,BRD8-event1,iPSC,ENSG00000162194,-0.645237317591,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,C11orf48,(-) Negative,protein_coding
21592,BRD8-event1,iPSC,ENSG00000163624,0.580748356969,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,CDS1,(+) Positive,protein_coding
21661,BRD8-event1,iPSC,ENSG00000163939,-0.65942288322,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,PBRM1,(-) Negative,protein_coding
21800,BRD8-event1,iPSC,ENSG00000164713,-0.523656205837,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,BRI3,(-) Negative,protein_coding
21829,BRD8-event1,iPSC,ENSG00000164933,0.555053440247,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,SLC25A32,(+) Positive,protein_coding
22116,BRD8-event1,iPSC,ENSG00000166889,0.601693642707,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,PATL1,(+) Positive,protein_coding
22174,BRD8-event1,iPSC,ENSG00000167333,0.511443173773,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,TRIM68,(+) Positive,protein_coding
22193,BRD8-event1,iPSC,ENSG00000167487,0.521936486908,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,KLHL26,(+) Positive,protein_coding
22194,BRD8-event1,iPSC,ENSG00000167491,-0.506727325254,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,GATAD2A,(-) Negative,protein_coding
22371,BRD8-event1,iPSC,ENSG00000168701,-0.536740883278,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,TMEM208,(-) Negative,protein_coding
22429,BRD8-event1,iPSC,ENSG00000169139,0.505939238633,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,UBE2V2,(+) Positive,protein_coding
22717,BRD8-event1,iPSC,ENSG00000171497,-0.52570160237,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,PPID,(-) Negative,protein_coding
22770,BRD8-event1,iPSC,ENSG00000172007,-0.544653399423,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,RAB33B,(-) Negative,protein_coding
22830,BRD8-event1,iPSC,ENSG00000172530,0.738281736656,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,BANP,(+) Positive,protein_coding
23086,BRD8-event1,iPSC,ENSG00000175274,-0.531868931791,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,TP53I11,(-) Negative,protein_coding
23124,BRD8-event1,iPSC,ENSG00000175643,0.548292821634,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,RMI2,(+) Positive,protein_coding
