,Splicing Gene,phenotype,Expression Gene,Pearson R,event_id,modality,gene_name,Correlation Direction
18270,BRD8-event1,iPSC,ENSG00000126107,-0.52431205741,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,HECTD3,(-) Negative
18287,BRD8-event1,iPSC,ENSG00000126456,0.574069053858,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,IRF3,(+) Positive
18302,BRD8-event1,iPSC,ENSG00000126768,-0.646089096435,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,TIMM17B,(-) Negative
18310,BRD8-event1,iPSC,ENSG00000126858,-0.501674618956,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,RHOT1,(-) Negative
18345,BRD8-event1,iPSC,ENSG00000127527,-0.566848138454,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,EPS15L1,(-) Negative
18405,BRD8-event1,iPSC,ENSG00000128563,-0.584880534121,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,PRKRIP1,(-) Negative
18436,BRD8-event1,iPSC,ENSG00000128849,-0.60816432696,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,CGNL1,(-) Negative
18563,BRD8-event1,iPSC,ENSG00000130414,0.519487200001,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,NDUFA10,(+) Positive
18586,BRD8-event1,iPSC,ENSG00000130640,-0.609599589592,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,TUBGCP2,(-) Negative
18951,BRD8-event1,iPSC,ENSG00000134248,-0.616432016835,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,LAMTOR5,(-) Negative
19031,BRD8-event1,iPSC,ENSG00000134900,-0.500643171608,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,TPP2,(-) Negative
19066,BRD8-event1,iPSC,ENSG00000135148,0.621262341773,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,TRAFD1,(+) Positive
19072,BRD8-event1,iPSC,ENSG00000135241,0.526205550297,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,PNPLA8,(+) Positive
19140,BRD8-event1,iPSC,ENSG00000135775,-0.551255896821,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,COG2,(-) Negative
19142,BRD8-event1,iPSC,ENSG00000135778,-0.539195152237,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,NTPCR,(-) Negative
19210,BRD8-event1,iPSC,ENSG00000136206,-0.529554784024,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,SPDYE1,(-) Negative
19398,BRD8-event1,iPSC,ENSG00000137801,-0.529576188944,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,THBS1,(-) Negative
19413,BRD8-event1,iPSC,ENSG00000137845,0.774853263602,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,ADAM10,(+) Positive
19461,BRD8-event1,iPSC,ENSG00000138231,0.505762640548,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,DBR1,(+) Positive
19525,BRD8-event1,iPSC,ENSG00000138758,0.582164413495,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,SEPT11,(+) Positive
19575,BRD8-event1,iPSC,ENSG00000139289,0.519887136359,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,PHLDA1,(+) Positive
19634,BRD8-event1,iPSC,ENSG00000139926,-0.684832801719,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,FRMD6,(-) Negative
19642,BRD8-event1,iPSC,ENSG00000140006,-0.547349481831,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,WDR89,(-) Negative
19677,BRD8-event1,iPSC,ENSG00000140451,-0.535845686817,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,PIF1,(-) Negative
19713,BRD8-event1,iPSC,ENSG00000140859,0.63296534801,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,KIFC3,(+) Positive
19726,BRD8-event1,iPSC,ENSG00000140988,-0.555196535493,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,RPS2,(-) Negative
19821,BRD8-event1,iPSC,ENSG00000141965,0.522570353118,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,FEM1A,(+) Positive
19825,BRD8-event1,iPSC,ENSG00000142002,0.514167916072,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,DPP9,(+) Positive
19933,BRD8-event1,iPSC,ENSG00000143375,0.589672919082,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,CGN,(+) Positive
19969,BRD8-event1,iPSC,ENSG00000143575,-0.53954766289,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,HAX1,(-) Negative
20008,BRD8-event1,iPSC,ENSG00000143870,0.546753815833,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,PDIA6,(+) Positive
20117,BRD8-event1,iPSC,ENSG00000145016,-0.543590956179,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,KIAA0226,(-) Negative
20146,BRD8-event1,iPSC,ENSG00000145362,-0.501804021162,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,ANK2,(-) Negative
20170,BRD8-event1,iPSC,ENSG00000145687,-0.502485589985,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,SSBP2,(-) Negative
20261,BRD8-event1,iPSC,ENSG00000146830,0.654620008183,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,GIGYF1,(+) Positive
20326,BRD8-event1,iPSC,ENSG00000147536,-0.536827665619,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,GINS4,(-) Negative
20367,BRD8-event1,iPSC,ENSG00000148154,0.583107434338,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,UGCG,(+) Positive
20557,BRD8-event1,iPSC,ENSG00000150967,-0.522028101331,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,ABCB9,(-) Negative
20601,BRD8-event1,iPSC,ENSG00000151491,0.550486563473,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,EPS8,(+) Positive
20680,BRD8-event1,iPSC,ENSG00000152382,0.547940903243,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,TADA1,(+) Positive
20827,BRD8-event1,iPSC,ENSG00000154370,0.556927281662,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,TRIM11,(+) Positive
20889,BRD8-event1,iPSC,ENSG00000155304,0.557901467579,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,HSPA13,(+) Positive
21003,BRD8-event1,iPSC,ENSG00000156958,0.548926692562,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,GALK2,(+) Positive
21031,BRD8-event1,iPSC,ENSG00000157259,0.511182347132,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,GATAD1,(+) Positive
21062,BRD8-event1,iPSC,ENSG00000157778,-0.5391380515,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,PSMG3,(-) Negative
21153,BRD8-event1,iPSC,ENSG00000159110,0.543280467539,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,IFNAR2,(+) Positive
21187,BRD8-event1,iPSC,ENSG00000159461,0.527138451997,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,AMFR,(+) Positive
21189,BRD8-event1,iPSC,ENSG00000159579,-0.56916386465,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,RSPRY1,(-) Negative
21221,BRD8-event1,iPSC,ENSG00000160094,-0.536664284507,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,ZNF362,(-) Negative
21379,BRD8-event1,iPSC,ENSG00000162174,0.737891844067,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,ASRGL1,(+) Positive
21382,BRD8-event1,iPSC,ENSG00000162194,-0.645237317591,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,C11orf48,(-) Negative
21592,BRD8-event1,iPSC,ENSG00000163624,0.580748356969,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,CDS1,(+) Positive
21661,BRD8-event1,iPSC,ENSG00000163939,-0.65942288322,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,PBRM1,(-) Negative
21800,BRD8-event1,iPSC,ENSG00000164713,-0.523656205837,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,BRI3,(-) Negative
21829,BRD8-event1,iPSC,ENSG00000164933,0.555053440247,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,SLC25A32,(+) Positive
22116,BRD8-event1,iPSC,ENSG00000166889,0.601693642707,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,PATL1,(+) Positive
22174,BRD8-event1,iPSC,ENSG00000167333,0.511443173773,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,TRIM68,(+) Positive
22193,BRD8-event1,iPSC,ENSG00000167487,0.521936486908,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,KLHL26,(+) Positive
22194,BRD8-event1,iPSC,ENSG00000167491,-0.506727325254,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,GATAD2A,(-) Negative
22371,BRD8-event1,iPSC,ENSG00000168701,-0.536740883278,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,TMEM208,(-) Negative
22429,BRD8-event1,iPSC,ENSG00000169139,0.505939238633,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,UBE2V2,(+) Positive
22717,BRD8-event1,iPSC,ENSG00000171497,-0.52570160237,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,PPID,(-) Negative
22770,BRD8-event1,iPSC,ENSG00000172007,-0.544653399423,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,RAB33B,(-) Negative
22830,BRD8-event1,iPSC,ENSG00000172530,0.738281736656,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,BANP,(+) Positive
23086,BRD8-event1,iPSC,ENSG00000175274,-0.531868931791,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,TP53I11,(-) Negative
23124,BRD8-event1,iPSC,ENSG00000175643,0.548292821634,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,RMI2,(+) Positive
23140,BRD8-event1,iPSC,ENSG00000175893,-0.713001145776,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,ZDHHC21,(-) Negative
23194,BRD8-event1,iPSC,ENSG00000176533,0.525124404727,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,GNG7,(+) Positive
23211,BRD8-event1,iPSC,ENSG00000176783,-0.525068536216,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,RUFY1,(-) Negative
23285,BRD8-event1,iPSC,ENSG00000177600,-0.506373647688,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,RPLP2,(-) Negative
23412,BRD8-event1,iPSC,ENSG00000179085,0.586173556733,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,DPM3,(+) Positive
23561,BRD8-event1,iPSC,ENSG00000181222,-0.532066128542,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,POLR2A,(-) Negative
23618,BRD8-event1,iPSC,ENSG00000182158,0.508595913201,exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,bimodal,CREB3L2,(+) Positive
